Gene	logConc	logFC	LR.statistic	p.value	FDR
SPU_007851	4.013082844735	-0.23851546388962	2.78981326614871	0.0948652814102503	0.286483216321636
SPU_007853	2.0918206760505	0.473677295941536	1.45360856414322	0.227949809353062	0.487618491450994
SPU_007862	1.95483550053766	-0.203528762796608	0.676242459062121	0.410883630514173	0.670166491574977
SPU_007863	1.64170985964584	-0.510904258797766	1.82845749972755	0.176309846614572	0.418980786153739
SPU_007864	3.60027839106853	0.144115069291457	0.443284401705044	0.505541459666133	0.74220198008406
SPU_007868	3.88823470522613	0.26028580920738	1.48496855916947	0.222998760257682	0.482105265804465
SPU_007869	0.232605884226476	-0.0777999601596949	0.0177107310583786	0.894128790913298	0.956835573422661
SPU_007870	3.00972247382755	-0.00567341604179154	0.00142256790596296	0.969913365814373	0.987056092970605
SPU_007872	0.910932669283155	0.232539074483293	0.29937391911206	0.5842751836775	0.796939855148463
SPU_007875	3.26131067111439	-0.0337743815786454	0.0354912075677731	0.850570073862335	0.939806512972224
SPU_007876	0.560024206504869	0.440609222109715	1.51917588274508	0.217744249359995	0.475081771173284
SPU_007877	3.71734519728882	0.18595148667174	0.710920763313966	0.399138310170444	0.659664691422098
SPU_007882	7.42131640199547	-0.770061916187643	33.1868881068532	8.37131136182913e-09	4.80933505328988e-07
SPU_007883	-4.37678171331542	0.312352764521532	0.350581725842218	0.553784013784899	0.77704969149908
SPU_007884	1.17749134302056	0.0854803928706498	0.00164789694609535	0.967619330773326	0.98643130079543
SPU_007885	6.21109868335824	0.302611197002032	5.54549773263476	0.0185282867168269	0.098592871504415
SPU_007887	2.56254750259035	-0.00668431831377096	0.00166871670240665	0.967415534936164	0.986356393960968
SPU_007891	4.94777634677392	-0.932753983340157	15.1721291405383	9.81413243440276e-05	0.00174931754887624
SPU_007902	-0.488205040993095	-0.286637479049937	0.294497630694174	0.587352654162319	0.798796283323133
SPU_007903	1.41826756993839	0.143869188675663	0.147199390786118	0.701226217290981	0.866854792594045
SPU_007908	4.17230433676145	-0.369583707696865	4.40498272200481	0.0358340877294194	0.155882882591465
SPU_007909	1.86220014177158	-0.031496341765441	0.00486990273377241	0.944365034358344	0.977446907060496
SPU_007913	4.51870333878257	-0.218289006592037	0.893389967913008	0.344560309139608	0.612558873693194
SPU_007914	4.9306271730507	0.0460997768533312	0.102769533228642	0.748531063944251	0.892214504935088
SPU_007920	0.445346691555169	-0.270401670041812	0.1500369098455	0.698500088433549	0.864952449567349
SPU_007923	4.49242863010269	-1.2733654681939	60.7710087366419	6.41152181308506e-15	1.15567680680858e-12
SPU_007927	1.75288579798961	-0.0214660309528572	0.0027009531288722	0.958552043925144	0.983235202262099
SPU_007928	3.63361079984487	-0.191449303627688	0.241256806226041	0.623299853147111	0.821495647781861
SPU_007933	1.09018868789575	0.67919456756763	4.10746185908158	0.042694390811181	0.174011621112841
SPU_007934	0.624457504778169	0.375613207012912	0.265357901418428	0.606462868962009	0.810190343749506
SPU_007940	1.72505507702668	-0.120985522866124	0.120994641591088	0.727958214350205	0.88112335907798
SPU_007941	1.93173603492817	-0.0299084744845057	0.0107045229366038	0.917595779876198	0.966453512800605
SPU_007942	8.24311210538945	0.122793098228451	1.02055244421636	0.312388003669338	0.581397599984878
SPU_007943	7.30183226049855	-0.0580399264059597	0.12831700165264	0.720183451072422	0.877320074708084
SPU_007944	2.97887217711668	-0.215533126292164	1.1914824968571	0.275030722967861	0.541992320462817
SPU_007945	5.58559019535411	1.0406405303635	69.4537500429614	7.82275198953256e-17	1.84924727359114e-14
SPU_007946	1.08443332268237	-0.0378450191964665	0.00873433962594339	0.925539961842916	0.96964951926665
SPU_007947	2.21118152663602	-0.514348095989677	4.98018883355333	0.025639184470054	0.123575229103082
SPU_007950	0.154987323568638	1.06066092266241	2.45782448241058	0.116940647937296	0.325977990190568
SPU_007954	2.9735253888544	0.51568369193316	8.64629928993389	0.00327726341744891	0.0283492132451189
SPU_007955	1.43741862380832	0.58009568535781	4.09521498589188	0.0430047604931658	0.174930506716911
SPU_007956	4.64178551194787	-0.0796603923923786	0.205718371028081	0.650144201965256	0.839296977578797
SPU_007957	2.57957602320135	-0.369129689667812	4.12918721788037	0.0421495903347764	0.172620588647395
SPU_007958	0.941469553456872	-0.335977051259429	1.04385677033617	0.306926182560607	0.575985886585627
SPU_007960	7.95335600703549	0.280238191766706	5.54414901186676	0.0185425705631049	0.098592871504415
SPU_007962	4.07891766033491	-0.444006486913865	7.65622592141017	0.00565767332471378	0.0426469677691441
SPU_007964	6.12393322896551	0.193334500798867	2.71802103473578	0.0992209622131998	0.294517553543504
SPU_007965	1.45030379292255	-0.0365048443051684	0.0141957737029861	0.905159672958377	0.961286856225433
SPU_007966	3.79653055653835	0.192010669157622	1.27155678432435	0.259474831287602	0.524957473794341
SPU_007969	-0.866367295051673	-0.638242177392025	0.534767138317743	0.464609522005387	0.712503382677622
SPU_007970	3.72469343488945	-0.102442109861252	0.27740780403439	0.598405289005322	0.80630342800992
SPU_007971	3.39655176092369	-0.322474875518313	0.569391134189998	0.450500964904359	0.703300834451053
SPU_007972	1.93810439037036	-0.398819709172278	3.87844036047171	0.0489099724523777	0.188830469280666
SPU_007973	6.00200206838682	-0.133490459187803	1.25909314382667	0.261822815901854	0.527361689545937
SPU_007974	5.2921926770966	0.170831306886429	1.80757242835171	0.178799714505194	0.421976730654642
SPU_007975	0.827003876587229	0.296762803100139	0.727469452400782	0.393704669222221	0.655189997713149
SPU_007976	4.19135295007174	-0.148768754761449	0.370177283052512	0.542907649550749	0.769667722640283
SPU_007977	2.71152105803899	0.368739153819873	1.54922002794498	0.213250622809541	0.470122914067203
SPU_007978	5.04312018854119	-0.0607905301836852	0.234795754987883	0.627990425310573	0.825460017393827
SPU_007979	8.02201456275487	-0.291618116926254	6.8440994713764	0.00889345182221717	0.0586711410571167
SPU_007980	6.76151195867828	-1.01330115807457	28.0004024250515	1.21290224855894e-07	5.44861383932084e-06
SPU_007984	3.94168459442476	-1.13050734184821	36.5006226689104	1.52617490463837e-09	1.08411044950174e-07
SPU_007992	2.12418505693107	0.423362373452151	1.76896105598912	0.183510708814886	0.42833027211244
SPU_007995	2.07775954022359	-0.0619229906980742	0.0347709189468239	0.852076501242101	0.940512832922932
SPU_007997	1.91555539439013	-0.354635280054279	3.73208200300331	0.0533768217928744	0.19982807738668
SPU_007998	0.810154750853293	-0.366276057205523	0.973119261462956	0.323903474264388	0.593555483402272
SPU_007999	0.984227178738543	-0.300352037138376	0.381347145055426	0.53688314752814	0.765232281047324
SPU_008002	4.13162493992859	-0.0100735742713801	0.00338239617536473	0.953622479297182	0.981284169799258
SPU_008004	3.00228438001293	-0.4536523342671	2.54017554420656	0.110982446865787	0.315343228335891
SPU_008008	3.45325585059998	-0.100447059951895	0.705997251654391	0.400775838527065	0.661061443716535
SPU_008009	4.71219664828778	0.0538222858052727	0.107405443176889	0.743117559996018	0.888549642392452
SPU_008010	0.944212471892423	0.0518002953102261	0.027035554915632	0.869396645786472	0.948007255934468
SPU_008011	10.4702493271017	-0.42834770638458	13.3518716865808	0.000258164833257301	0.00389815381735108
SPU_008012	4.23908564749882	0.503584975859667	10.6556268255684	0.00109736547405896	0.0124598505007325
SPU_008017	4.09314254862248	-0.426835335789757	4.27529450883956	0.0386702619986233	0.163191448059745
SPU_008018	1.2424837693242	0.116167845456705	0.194977192994192	0.658806028784708	0.844146863941709
SPU_008019	4.62773846126505	-0.73704861838053	10.6338240791735	0.00111037866749591	0.0125778950395059
SPU_008020	-1.61373101037451	0.992447419917387	2.42656640790296	0.119293942763193	0.330366555530103
SPU_008022	3.63991724308086	0.186997187669436	1.24687093745918	0.264150953839523	0.529624131585918
SPU_008023	5.3108334945652	-0.108252145942318	0.578582295385588	0.446868552995867	0.700145743538295
SPU_008024	3.12999634711661	0.179169652791749	1.46883746107118	0.225529205750727	0.484832477231996
SPU_008026	4.61618861895468	-0.584980771190142	17.1733592418386	3.41187782255907e-05	0.000716146698708906
SPU_008027	3.54210905876705	-1.27044945606324	4.71218262184744	0.029949603981648	0.1380227834501
SPU_008029	0.182204598676682	-0.0477150120115964	0.00551959096659349	0.940776491144218	0.976332722779203
SPU_008030	1.1269790502403	-0.413021921255918	4.11157173273075	0.0425907637815516	0.173834931709588
SPU_008031	0.197537937648058	1.23569740571185	5.79488750624894	0.0160728432624655	0.0888349558623046
SPU_008034	5.98103326080573	-0.396140231775731	9.20608847292985	0.00241211532145582	0.0227189437853644
SPU_008035	0.0804313294944252	-0.0908055097921939	0.0290888479583092	0.864574053159652	0.946202022355964
SPU_008038	5.72387629357127	-0.850263640687432	0.982323552265292	0.321625831023122	0.591192554956839
SPU_008040	4.3905758158827	-0.440741402476872	7.8630689044696	0.00504546829168906	0.0390110738692527
SPU_008041	1.31111432655895	0.536533937591449	5.40938309266678	0.0200287929255542	0.103853000354726
SPU_008042	5.50876292188915	-0.225463795527522	1.16077679475874	0.281304498290509	0.548682654585302
SPU_008043	4.58907345043564	-0.355589892665629	4.28392889359533	0.0384743171019735	0.162841107311552
SPU_008045	2.66657817372706	0.324876150941971	1.53137955931318	0.215905515520791	0.473298500123107
SPU_008046	4.72869298017543	0.234661628495984	1.53157671583081	0.215875961977869	0.473298500123107
SPU_008048	3.50390407136841	-0.136205832764101	0.330455852678774	0.565390788719568	0.784775386575239
SPU_008049	5.10809994189761	-0.200870045197742	0.864291787820516	0.352540445718327	0.618944061167635
SPU_008050	4.5338736818685	-0.227988770357617	1.26791182286033	0.260158786315377	0.525860624988469
SPU_008051	6.1062297922572	0.0251835708200817	0.0264705176331312	0.870756515955183	0.948007255934468
SPU_008052	2.06115090980617	0.279311168197132	1.23194745910879	0.267028637702408	0.532579938543393
SPU_008054	5.31908212936912	0.294371997810783	5.97419727818178	0.0145166877027027	0.0824136364854226
SPU_008058	3.09402498545003	-0.0572864940720676	0.134187568554918	0.714129132253381	0.874016250160238
SPU_008062	1.57413982501975	0.651198754006923	3.10187460479578	0.0782021965202865	0.254329756804285
SPU_008063	5.1822257013288	0.155019880808992	1.70004509915642	0.192282079231451	0.440321991824285
SPU_008066	0.0476454786057409	-0.147792042149872	0.0617350720948293	0.803774311014001	0.918198967347056
SPU_008067	4.77857200039395	0.0315397462589101	0.0274295217649758	0.868457106152278	0.94795162721576
SPU_008069	1.43323808473208	-0.156349259397339	0.163133365052158	0.686287935916314	0.858455242532377
SPU_008071	3.65021149739285	-0.174417387541444	0.583006488868349	0.445136280334298	0.699265566674491
SPU_008072	1.56430863275337	0.358065540685904	0.42996796758557	0.512004666477122	0.747278065850212
SPU_008073	5.17220920404065	-1.74308623620191	4.6241454827569	0.0315249606613047	0.142728393323709
SPU_008074	2.18493632614665	0.568382403208199	8.45154772867341	0.00364732916967953	0.030865309053274
SPU_008075	5.8303749037601	0.531230740774628	12.1828118813352	0.00048231883071477	0.00643047757224994
SPU_008077	2.9069777675643	0.297344428105449	2.52194661281651	0.1122719144491	0.317754858951133
SPU_008079	0.0472415214452061	0.718039313383279	0.526306104646975	0.468164003344566	0.71453481458813
SPU_008080	5.34681182173924	0.143983700370161	1.34060140865009	0.246927936441383	0.510275271350637
SPU_008083	3.57811145900074	0.0358259116110285	0.0292443938576491	0.864215962893429	0.946202022355964
SPU_008085	5.72495689741313	-0.23591641415461	3.82159825541025	0.0505959541780747	0.192861131178387
SPU_008088	2.14108895161205	-0.335970950222234	1.30823869139892	0.252713797613335	0.517338580576985
SPU_008089	2.49099859366967	0.0985622458623072	0.350049542158594	0.554085086797211	0.777303915907752
SPU_008091	3.76814596078891	0.17717553854378	0.686730786109491	0.40727859246887	0.667305681559039
SPU_008095	2.06969299583262	-0.423542538300279	2.75162970258767	0.0971553553028091	0.29065979739969
SPU_008097	1.82316802218863	-0.309178975218431	0.32051294969467	0.571299543947926	0.788452132823358
SPU_008101	6.06284788057103	-0.12200286753729	1.07234255049803	0.300416918024576	0.569903719463141
SPU_008102	0.988682207466701	-0.799891309432192	3.90666119654322	0.0480950574668658	0.187636701088515
SPU_008103	3.91477337636698	0.000366149856552829	4.99308449786184e-06	0.998217111605863	0.999643939289741
SPU_008109	3.95095098647118	-0.0372654974851081	0.030863197940846	0.860545939954643	0.944589514664379
SPU_008110	3.92571816800878	0.196003780662015	2.44594759000455	0.11782871126645	0.327314586103296
SPU_008111	5.02922748691984	-0.446810417677845	2.45122096879859	0.117433491664154	0.326846352016425
SPU_008112	1.92007085408744	-0.0685366557157544	0.0476538599347425	0.827197212586009	0.92783010310285
SPU_008113	1.21246342999251	-0.134459397803065	0.0999170483144111	0.751929202016538	0.894548229772996
SPU_008114	5.61964726169689	-0.0612849921201013	0.131823445186598	0.716548870031403	0.87492786593691
SPU_008115	6.83364558110567	0.0398130485478224	0.120430702575948	0.728567826583263	0.881223625174522
SPU_008116	4.11951534222052	0.168397970685092	1.1764242411124	0.278085153008326	0.545095688827319
SPU_008117	5.65897189307759	-0.0505837406543242	0.183992969195479	0.667963966675412	0.849536108613463
SPU_008118	2.44341789653777	0.695348804270628	12.0230012738416	0.000525480183269113	0.00689483552569665
SPU_008120	5.70539325508747	0.185769308866926	2.4544322066593	0.117193539483727	0.326430527207907
SPU_008121	3.87304197966431	0.139405438785721	0.600944892485839	0.438217733735636	0.69387281437003
SPU_008122	4.08710614988974	0.272547589913416	4.39575272946581	0.0360285520093806	0.156286821016783
SPU_008123	2.40247946565462	-0.0902146888535152	0.0992053926652274	0.752785285579323	0.894924905500367
SPU_008128	2.6292713833288	0.400124414955647	1.10867924919842	0.292369230715224	0.561828932157987
SPU_008129	1.66540892523275	-0.74425592411893	0.694718303207694	0.404564132555986	0.664822198456674
SPU_008131	2.62290663047607	-1.19811705392594	3.00173824787152	0.0831752338595543	0.263833451881824
SPU_008133	2.1052129781175	-0.0120885789107368	0.00224574967542623	0.962202923832526	0.984738549443934
SPU_008136	4.96637912791593	0.0303630297060704	0.0609018802193201	0.805076118872856	0.918734420767413
SPU_008142	5.9306581248102	0.128151765253147	0.760355434049763	0.383217313365537	0.646239464241732
SPU_008143	5.42884657360333	-0.0117404971013878	0.00985028397599746	0.920940890594506	0.968351147905263
SPU_008151	1.98429780978722	-0.0431739699653782	0.00681560993200353	0.934204026221205	0.973693391850129
SPU_008152	3.07552795365716	0.0547005335363253	0.08771912278644	0.767097094609342	0.902614451592551
SPU_008157	0.965167456866558	-0.135964919483132	0.159420455075865	0.689690650961938	0.86051381902174
SPU_008158	-0.830414532991477	1.05771319195857	3.5981566356524	0.0578436766840711	0.209837941580957
SPU_008160	-0.0549664734174116	-0.577193366818223	3.22655672231333	0.0724528782718289	0.242518687251572
SPU_008161	3.06439903082671	0.0484666865076199	0.0643513608007362	0.799746108636734	0.91604149212095
SPU_008162	4.02510179143199	-0.0856720036649811	0.266412816492034	0.605748299690297	0.810051177876373
SPU_008163	2.65145652852645	1.04982278917552	18.3718901222601	1.81719152661377e-05	0.000428168330290368
SPU_008164	1.07652941350979	1.14485826482402	7.37436534749005	0.00661601353766988	0.0477014576065998
SPU_008165	-3.38924916479146	-0.204886131365793	0.167777118672904	0.682094955931039	0.856864464857547
SPU_008168	0.686549662993737	-0.583826430150867	1.34136193822696	0.246793930426182	0.51024502341322
SPU_008170	3.45012504572235	-0.39089559614948	2.56542012621337	0.109223537340217	0.313558313447329
SPU_008172	4.96289932847304	-1.57775625227767	93.1907096041798	4.74905137017391e-22	2.01415649287964e-19
SPU_008173	6.82219925637461	0.0105823989771724	0.00849994956871836	0.926542974633547	0.969856975480237
SPU_008174	2.6551833800142	0.782681308697757	8.61556836885366	0.00333301776219161	0.0286766802689756
SPU_008175	7.79001190734163	0.301670876496824	7.15270551183098	0.00748509892919001	0.0520922425477413
SPU_008177	4.50660062547532	0.0807508485732751	0.444926068921533	0.504754384388989	0.741675692136028
SPU_008178	2.4647128424237	-0.6456286444902	3.3201148354757	0.0684370485574623	0.233355932891607
SPU_008179	4.85517032447172	0.0289532359508606	0.019925730508171	0.887744706469122	0.954606910312061
SPU_008180	5.82767097710731	-0.0767167358511318	0.383523998847705	0.535723259862742	0.764258944125518
SPU_008183	3.84889223034213	-0.0804426481962402	0.065923149278917	0.797367881543853	0.915350620800827
SPU_008184	5.24678459997731	-0.373006824672686	4.36879265636352	0.0366029174624839	0.157697660534514
SPU_008189	6.41047255377961	0.143824689951752	1.15299705292177	0.282922639255091	0.550730205221575
SPU_008192	1.21948715133155	0.621603735097175	6.63606662491334	0.00999343413339988	0.0633104706516266
SPU_008195	4.69539200592167	0.851234716758352	42.6972711520865	6.39013717370049e-11	6.18428040568867e-09
SPU_008196	4.98560671462061	-0.893459360374913	22.0460560720143	2.66186051100251e-06	8.41755012470532e-05
SPU_008198	4.48552717848998	-0.207931595208243	2.10270741068128	0.147038576339195	0.375539544954162
SPU_008199	5.0391574767273	0.0845831123954322	0.516213615807757	0.472461330109341	0.717073374242416
SPU_008203	7.61949369421103	0.0134385838146889	0.00859169230926682	0.926148743651054	0.969719931175361
SPU_008205	4.14034635534655	-0.141049136538175	0.673767301529709	0.411741229580152	0.671033965929679
SPU_008206	6.45536879356344	0.0328522788744411	0.0592676958795101	0.807657142925884	0.91979276583409
SPU_008210	5.05419494228168	-0.0979289662362405	0.313240118913898	0.575698691642411	0.791606287163495
SPU_008211	9.88103382091617	-0.0577571882606101	0.265946926827411	0.606063658785902	0.810051177876373
SPU_008214	5.1535146897857	0.304290866375063	6.81533896965181	0.00903781468718686	0.0592657061342586
SPU_008215	5.45786674159268	0.0798358376190551	0.385907534191059	0.534458458332388	0.763324531016624
SPU_008216	4.81309805910216	0.309723566045151	4.97910735926526	0.0256552172968527	0.123575229103082
SPU_008217	4.6122766475131	0.496284509516459	4.13529591794495	0.0419977240245275	0.172292227719399
SPU_008218	6.41615922986193	-0.0238977938708659	0.0447093280761884	0.832539418094802	0.93091038896135
SPU_008219	1.96128902071757	0.0233952156600851	0.00809410097492652	0.928313262485157	0.970856196828817
SPU_008221	7.12923435898524	0.271166287994597	5.41151494792787	0.0200043480922518	0.103800899420752
SPU_008222	2.17521286881843	-0.532064385557653	5.63420541485763	0.0176133268053315	0.0949203054964654
SPU_008225	-7.44482179669115	0.40444235743783	0.0835263627150029	0.772574277642902	0.904763960852246
SPU_008234	3.41211492919279	0.0510699633252582	0.082579792202135	0.773831326884737	0.90485304360022
SPU_008238	3.28537797741096	0.260985155269473	2.32798674503119	0.127066121531036	0.343190386304092
SPU_008239	-1.25549899615241	-0.188191362018684	0.107231863598523	0.743317899768545	0.888549642392452
SPU_008241	2.72252702256097	0.169661655378842	1.59870096826288	0.206087399645351	0.460669710569829
SPU_008242	2.83881787179961	0.18282611135864	1.01630347022503	0.313397443970013	0.58221993584741
SPU_008243	3.98782872886183	0.29555350242861	3.21530404632016	0.0729526367364414	0.243515122858801
SPU_008244	3.62069915118897	-0.0918989820806398	0.152452408280048	0.696202679638385	0.863422493622564
SPU_008246	9.07299026082027	-0.194740590951021	2.65945965518075	0.102935697562858	0.301324442040697
SPU_008247	5.07604765094446	-0.364512812010892	4.49581905669845	0.0339778329586234	0.15061799915873
SPU_008249	4.41297421872201	0.358901367285073	2.7262215659382	0.0987125712347029	0.293458176820419
SPU_008250	3.23433989326737	-0.755949991966806	6.40358970255075	0.0113889856049961	0.069393783837682
SPU_008251	3.8929082056268	0.614020734807678	12.7070001940727	0.000364289330337895	0.00519659917887297
SPU_008258	5.41722061280367	0.0793609611947307	0.25378144643514	0.614424941257766	0.815688423212758
SPU_008264	0.905375904785092	0.477535705961203	1.68904714739166	0.193726623743389	0.442225409906548
SPU_008266	6.26390403626875	-0.148189170160892	0.585008736277435	0.444355725981228	0.698453190391248
SPU_008268	4.08956793604637	-0.391168019636167	7.06134339704865	0.00787649114373222	0.0539311501864286
SPU_008272	3.64081727763988	0.25802871269683	1.25061984451192	0.263434123363398	0.528922313965497
SPU_008277	-2.65271174514174	1.18889429325368	2.12825696832129	0.144605109859361	0.371959629713162
SPU_008279	3.82386722445468	0.0491823190573564	0.0203190524637833	0.88664960542624	0.954352799002528
SPU_008280	2.86091670358857	0.169529408377603	0.540088746816571	0.462395949223395	0.71104555231326
SPU_008281	3.34394330519731	0.410665114795898	2.04571531636045	0.15263522459382	0.383753721922328
SPU_008282	2.85368856448425	-0.298451424482515	2.66692273326289	0.102453946361893	0.300403803688185
SPU_008285	7.35252715282176	-0.342895823614816	8.42840583217283	0.0036940406697441	0.0311116658603167
SPU_008286	5.90240899172769	0.0984403590792337	0.270706876709479	0.602857987192166	0.808565168231842
SPU_008287	4.72892148608489	0.208951415410556	2.37064152588674	0.123636234117777	0.338129179447858
SPU_008289	2.94921505387668	0.888128970272534	4.41765942305139	0.0355687940220287	0.155189715521226
SPU_008290	4.83652042560153	0.135005050963005	1.41539338900952	0.234163119280619	0.495543319639936
SPU_008292	3.31920069222065	-0.456623733919435	2.78226852842363	0.0953130771084952	0.28712070436074
SPU_008294	4.05136877281312	-0.292794041769744	3.3660596908329	0.0665527541956477	0.229207240387208
SPU_008296	10.0455411098658	-0.348393795211235	4.22342306918635	0.0398696509758894	0.166562812721883
SPU_008298	3.77638523068152	0.0217137656829206	0.0101958112014477	0.919570853884617	0.96742863927945
SPU_008300	5.09527927084171	0.215303120906867	3.48668500489346	0.0618643503686177	0.218775170946801
SPU_008301	2.06013423663312	0.0804545450061398	0.0409366898447487	0.839660176044128	0.934539961296413
SPU_008302	0.85966915183952	-0.393984020782464	0.815187573196225	0.366590974138341	0.631872083083299
SPU_008303	5.55372678829853	-0.269251512299673	3.49053755991499	0.0617205399227581	0.218514653986293
SPU_008304	5.79480038350071	-0.148927234864897	1.15973743747748	0.281520000238861	0.548778800535765
SPU_008305	9.09623624850787	-0.0103270449273761	0.00810317911869174	0.928273181121072	0.970856196828817
SPU_008311	3.7139966755255	-0.234448176754991	1.10458156274361	0.293262836868249	0.562646368765321
SPU_008312	6.1209052680453	-0.108879828398965	0.405646270628058	0.524187599372661	0.756408003898106
SPU_008313	-0.610075677204388	-0.0616860639755093	0.00893697775796021	0.924683712373258	0.969406492579418
SPU_008314	3.63740042395337	-0.366262806952708	1.89685556283642	0.168430704283816	0.408083058659869
SPU_008315	2.54070649790217	0.797015386875897	6.86631982942229	0.00878353506329146	0.058206683317782
SPU_008317	5.30505817959991	-0.133077992755472	1.2999109705968	0.25422948648708	0.518894436679929
SPU_008318	3.63046797459365	0.596567289325208	5.37981865593219	0.020370995401605	0.105099096394587
SPU_008319	8.58597507499359	-0.27336759263585	4.97827996763153	0.0256674903863323	0.123575229103082
SPU_008325	2.75816223555757	-2.04629534221084	11.1579828253277	0.000836708508453017	0.0100880741571008
SPU_008326	2.68479091254735	-0.702534468361187	11.3146785076627	0.000768967740090969	0.00938114620314025
SPU_008327	2.83896483846131	-0.597095184536328	12.4533104285581	0.000417251638420264	0.00576318833909982
SPU_008328	2.1643715452637	-0.645228762544553	9.00340373870478	0.00269477252970484	0.0246579586080194
SPU_008329	6.41727302816156	-0.343200660895476	6.59761663526428	0.0102115369062893	0.0641893470744077
SPU_008330	5.39159118091527	-0.221901761440889	2.63873644813266	0.104286456726392	0.303800142625166
SPU_008331	5.21601449023786	-0.125105225357062	0.945970473506898	0.330747103882321	0.599701021316004
SPU_008332	1.98991194968079	0.294522057354413	0.842049991479369	0.358811129707297	0.624679336278825
SPU_008339	10.0024151680392	-0.209884521718187	3.53229893259893	0.0601842857710708	0.215349230972417
SPU_008340	4.61023488867427	-0.0917188945755738	0.456903642320712	0.499074626512088	0.737492775652461
SPU_008341	3.61358217790322	0.00048829820869056	4.18375663269188e-06	0.998367989436087	0.999643939289741
SPU_008343	3.52949466538982	0.072514934730336	0.176837964740168	0.674104845362376	0.852907946839121
SPU_008345	4.58721278428882	-0.123888301417171	0.552809976444844	0.457171806992255	0.707644638989729
SPU_008346	4.52724880154365	-0.0146665580553357	0.00209793605496666	0.963467082810934	0.985071487996874
SPU_008348	5.27087071174691	0.185950335962092	1.79497105272303	0.180321661043046	0.423853277567224
SPU_008349	2.42534027374755	-0.600725208099898	2.78223095559677	0.0953153128831389	0.28712070436074
SPU_008350	2.5066214231545	0.0687798731283754	0.0945352225131173	0.75848884535338	0.898497424627926
SPU_008352	2.29517656415536	1.29687135088421	30.9350339122779	2.66811637211132e-08	1.39399413354512e-06
SPU_008353	2.18325113039345	-0.371675844166707	4.63932486623041	0.0312472928975329	0.14187215478036
SPU_008360	-0.724698353517028	-0.582635881435922	0.93118069597095	0.334556309801528	0.603801700161595
SPU_008365	2.49127879379627	0.163024979126147	0.320606482071557	0.571243399229501	0.788452132823358
SPU_008366	4.29043951793939	0.282973355462994	1.05718433486012	0.303858252455409	0.573229532278436
SPU_008367	4.65975782565754	-0.215524018109871	0.871710585220838	0.350482181288239	0.617809167394704
SPU_008368	3.19111811743818	0.199078100137416	1.5778786607887	0.209066520066299	0.46439133414706
SPU_008369	7.41945465295429	-0.803059526696878	27.2332348264515	1.80332030700526e-07	7.58603792144772e-06
SPU_008372	3.55850966879708	-0.175215215514205	0.212072505858453	0.645147822265803	0.836377919362841
SPU_008374	4.98723298425879	-0.308989906505303	6.09545344981192	0.0135530141886935	0.0786773206928183
SPU_008377	3.52796999398627	0.627292454987178	26.0041618346608	3.40682148771007e-07	1.34225043313604e-05
SPU_008378	2.76536945070677	0.472414932591355	3.58120448970474	0.0584367657858676	0.211245465688697
SPU_008381	5.19300609873494	-0.192615612648955	2.36346491434593	0.124206040057911	0.339021597129487
SPU_008385	2.58596581549521	0.0393268534488029	0.0283846054483483	0.866207789097555	0.946995192790083
SPU_008388	3.89317218193797	-0.184770264833143	1.2375397687733	0.265945727704869	0.531522854262538
SPU_008394	9.84996156430833	-0.503994676009693	19.9875125457782	7.79495620738149e-06	0.000211964357923963
SPU_008395	3.7958838877118	0.128904885134569	0.743774519337717	0.388454441298138	0.651680294024731
SPU_008398	4.71205661171063	-0.201356031830504	1.44734450850228	0.228954526967121	0.48880761038705
SPU_008399	2.19522694805641	-0.164093709326732	0.146796556259798	0.701615675611252	0.866874992915281
SPU_008400	2.88892428185189	-0.392715208027626	2.91210016276381	0.0879173203290488	0.273343630691006
SPU_008403	2.05887912456905	-0.214175415970886	0.371646630934576	0.54210807852601	0.769106502591997
SPU_008405	2.30789342974826	0.0678695036440897	0.114641186818707	0.734920843583687	0.884483115647495
SPU_008406	4.52880460747692	0.383666938540436	4.03627358855109	0.0445320508462884	0.178922310728191
SPU_008407	5.5869914606948	-0.284215798154205	2.89281508630979	0.088975333959377	0.275504469764702
SPU_008411	8.36884088000231	-0.177629660484546	2.47081830915869	0.115977529641576	0.32454802589395
SPU_008412	1.75936908408704	0.0216785081006351	0.00379420763164573	0.950883654727454	0.980180306038308
SPU_008413	5.05185647142543	-0.654368817039515	28.6606354883104	8.62390482031137e-08	3.97469319029133e-06
SPU_008414	0.92629018796025	0.553115856012222	4.05361816163128	0.0440767790260144	0.177858194471084
SPU_008433	2.12232171516943	0.258309702877444	1.5522199492188	0.212808015269426	0.469434232856833
SPU_008434	3.74370204317222	-0.590940472054861	12.5770171617495	0.000390519514565706	0.00549394282930486
SPU_008440	7.91506516464722	0.480921614927778	13.4311616577173	0.000247478819986673	0.00378317703915626
SPU_008441	2.7290906211004	-0.221678199280687	1.12211618620768	0.289463240247695	0.558552110848623
SPU_008443	-0.572196853898514	0.00814935147080812	0.000143646180595036	0.99043738423756	0.997129543137864
SPU_008446	4.71357617976006	0.269589778323868	4.00839516926976	0.0452742256895542	0.180605522000335
SPU_008447	6.78724217448451	0.275934286686781	4.66022771022807	0.0308690973383553	0.140642143323565
SPU_008448	2.05381350424416	-0.472338496555911	3.9581679510588	0.0466444428081281	0.183865862565357
