"X","Y","Animal","Trial"
1181.157188,1182.994002,5,101
1181.157188,1187.974315,5,101
1181.157188,1187.974315,5,101
1187.165636,1186.441911,5,101
1189.311511,1189.889821,5,101
1189.311511,1189.889821,5,101
1197.036659,1182.994002,5,101
1195.749135,1182.994002,5,101
1197.465834,1184.526406,5,101
1204.761808,1187.591214,5,101
1204.761808,1187.591214,5,101
1211.628607,1187.974315,5,101
1211.628607,1187.974315,5,101
1215.491181,1187.974315,5,101
1215.491181,1187.974315,5,101
1217.637055,1187.974315,5,101
1219.353755,1184.143305,5,101
1219.353755,1184.143305,5,101
1221.928805,1179.929193,5,101
1221.928805,1179.929193,5,101
1222.787154,1179.546092,5,101
1220.212105,1185.292608,5,101
1220.212105,1185.292608,5,101
1218.06623,1187.591214,5,101
1216.349531,1193.33773,5,101
1216.349531,1193.33773,5,101
1214.203656,1196.402538,5,101
1214.203656,1196.402538,5,101
1209.482732,1196.019437,5,101
1206.049333,1199.467347,5,101
1206.049333,1199.467347,5,101
1202.615933,1203.681458,5,101
1202.615933,1203.681458,5,101
1197.895009,1207.512469,5,101
1197.895009,1207.512469,5,101
1197.895009,1207.512469,5,101
1195.749135,1208.278671,5,101
1195.749135,1208.278671,5,101
1188.453161,1209.427974,5,101
1188.453161,1209.427974,5,101
1188.453161,1209.427974,5,101
1186.307287,1209.427974,5,101
1186.307287,1209.427974,5,101
1182.444712,1209.427974,5,101
1179.011313,1210.577277,5,101
1179.011313,1210.577277,5,101
1168.28194,1207.512469,5,101
1168.28194,1207.512469,5,101
1168.28194,1211.343479,5,101
1165.277716,1209.811075,5,101
1165.277716,1209.811075,5,101
1159.269267,1206.363166,5,101
1159.269267,1206.363166,5,101
1155.406693,1204.44766,5,101
1146.823194,1197.168741,5,101
1146.823194,1197.168741,5,101
1140.814745,1194.870134,5,101
1140.814745,1194.870134,5,101
1135.664646,1191.039124,5,101
1130.514547,1184.143305,5,101
1130.514547,1184.143305,5,101
1128.797848,1176.481284,5,101
1128.797848,1176.481284,5,101
1127.510323,1171.50097,5,101
1125.793623,1165.754455,5,101
1125.793623,1165.754455,5,101
1125.364448,1154.644524,5,101
1125.364448,1154.644524,5,101
1121.501874,1150.813514,5,101
1124.506099,1140.469786,5,101
1124.506099,1140.469786,5,101
1127.939498,1136.255674,5,101
1127.939498,1136.255674,5,101
1131.372897,1125.911946,5,101
1133.089597,1120.931632,5,101
1133.089597,1120.931632,5,101
1135.664646,1117.483723,5,101
1136.093821,1117.483723,5,101
1138.239696,1112.88651,5,101
1142.10227,1112.88651,5,101
1142.10227,1112.88651,5,101
1141.649698,1118.255543,5,101
1141.649698,1118.255543,5,101
1143.080282,1117.23394,5,101
1145.083098,1112.892129,5,101
1145.083098,1112.892129,5,101
1159.961162,1110.593522,5,101
1159.961162,1110.593522,5,101
1161.391745,1109.82732,5,101
1163.108444,1104.974707,5,101
1163.108444,1104.974707,5,101
1159.961162,1107.528714,5,101
1159.961162,1107.528714,5,101
1159.961162,1107.528714,5,101
1159.961162,1107.528714,5,101
1159.961162,1107.528714,5,101
1161.677861,1111.870526,5,101
1161.677861,1111.870526,5,101
1173.408642,1109.82732,5,101
1184.853307,1113.40293,5,101
1184.853307,1113.40293,5,101
1190.861756,1122.086554,5,101
1190.861756,1122.086554,5,101
1196.011855,1131.79178,5,101
1196.011855,1131.79178,5,101
1197.728554,1132.557982,5,101
1202.878653,1133.579585,5,101
1202.878653,1133.579585,5,101
1207.742636,1136.644393,5,101
1207.742636,1136.644393,5,101
1211.176035,1134.856589,5,101
1215.753901,1137.410596,5,101
1215.753901,1137.410596,5,101
1220.904,1134.856589,5,101
1224.337399,1135.878191,5,101
1224.337399,1136.388993,5,101
1227.770798,1140.220003,5,101
1227.770798,1140.220003,5,101
1229.201381,1140.220003,5,101
1232.062547,1138.943,5,101
1232.062547,1138.943,5,101
1234.637597,1135.878191,5,101
1234.637597,1135.878191,5,101
1241.218279,1134.856589,5,101
1241.218279,1134.856589,5,101
1244.651678,1137.921397,5,101
1244.937795,1144.817216,5,101
1244.937795,1144.817216,5,101
1243.793329,1151.713035,5,101
1244.937795,1157.33185,5,101
1244.937795,1157.33185,5,101
1246.654495,1160.90746,5,101
1246.654495,1160.396658,5,101
1243.221095,1163.972268,5,101
1242.076629,1170.868087,5,101
1242.076629,1170.868087,5,101
1240.359929,1172.400491,5,101
1240.359929,1172.400491,5,101
1240.646046,1172.655892,5,101
1239.787696,1176.231502,5,101
1239.787696,1176.486902,5,101
1238.929346,1182.105718,5,101
1238.929346,1182.105718,5,101
1237.212646,1195.131153,5,101
1237.212646,1195.641955,5,101
1238.070996,1199.728366,5,101
1238.070996,1199.728366,5,101
1238.070996,1200.494568,5,101
1239.501579,1202.026972,5,101
1240.646046,1203.303976,5,101
1240.646046,1203.303976,5,101
1243.221095,1201.26077,5,101
1243.221095,1201.26077,5,101
1244.079445,1195.131153,5,101
1246.654495,1189.256937,5,101
1246.654495,1189.256937,5,101
1248.371194,1190.27854,5,101
1248.371194,1190.27854,5,101
1250.087894,1188.490735,5,101
1255.237993,1183.382721,5,101
1255.237993,1183.638122,5,101
1256.668576,1175.976101,5,101
1256.668576,1175.976101,5,101
1260.388092,1172.14509,5,101
1260.388092,1172.14509,5,101
1260.674209,1171.123488,5,101
1264.679841,1169.080282,5,101
1264.679841,1169.080282,5,101
1266.968774,1163.972268,5,101
1266.968774,1163.972268,5,101
1266.968774,1163.972268,5,101
1268.11324,1157.076449,5,101
1268.11324,1157.076449,5,101
1267.827124,1152.479237,5,101
1267.827124,1152.479237,5,101
1269.543823,1150.946833,5,101
1269.543823,1142.007808,5,101
1269.543823,1142.007808,5,101
1270.68829,1140.475404,5,101
1270.68829,1134.345787,5,101
1270.68829,1134.345787,5,101
1266.682657,1127.449968,5,101
1266.682657,1127.449968,5,101
1264.965958,1123.363557,5,101
1262.963141,1121.320352,5,101
1262.963141,1121.320352,5,101
1256.954693,1114.169132,5,101
1256.954693,1114.169132,5,101
1254.379643,1113.658331,5,101
1250.946244,1109.57192,5,101
1250.660127,1109.82732,5,101
1247.512844,1104.208505,5,101
1247.512844,1104.208505,5,101
1244.937795,1104.974707,5,101
1239.787696,1101.909899,5,101
1239.787696,1101.909899,5,101
1226.054099,1103.442303,5,101
1226.054099,1103.442303,5,101
1219.759533,1101.143697,5,101
1211.462151,1100.377494,5,101
1211.462151,1100.377494,5,101
1206.025936,1101.143697,5,101
1205.167586,1101.143697,5,101
1200.303604,1102.931501,5,101
1195.725738,1102.676101,5,101
1195.725738,1102.676101,5,101
1191.720105,1102.165299,5,101
1191.720105,1102.165299,5,101
1186.28389,1108.039515,5,101
1184.853307,1108.039515,5,101
1184.853307,1108.039515,5,101
1183.994957,1104.974707,5,101
1184.281073,1104.974707,5,101
1182.564374,1101.143697,5,101
1179.703208,1095.524881,5,101
1179.703208,1095.524881,5,101
1176.269808,1090.927669,5,101
1176.269808,1090.927669,5,101
1170.26136,1089.139864,5,101
1164.252911,1089.395264,5,101
1164.252911,1089.395264,5,101
1155.097179,1090.927669,5,101
1155.097179,1090.927669,5,101
1156.527762,1086.075055,5,101
1156.527762,1086.075055,5,101
1157.958345,1081.733243,5,101
1159.961162,1077.902233,5,101
1159.961162,1077.902233,5,101
1163.108444,1074.071223,5,101
1165.96961,1070.751013,5,101
1165.96961,1070.751013,5,101
1167.972427,1069.218609,5,101
1169.116893,1068.707808,5,101
1172.264176,1066.664602,5,101
1175.697575,1061.811989,5,101
1175.697575,1061.811989,5,101
1181.419907,1055.426972,5,101
1179.989324,1054.405369,5,101
1183.994957,1054.91617,5,101
1190.003406,1054.149968,5,101
1190.003406,1054.149968,5,101
1192.578455,1056.703975,5,101
1193.150688,1056.448574,5,101
1195.153505,1054.405369,5,101
1202.020303,1055.937773,5,101
1202.020303,1055.937773,5,101
1207.742636,1054.91617,5,101
1207.742636,1054.91617,5,101
1216.61225,1056.193174,5,101
1220.04565,1056.448574,5,101
1220.04565,1056.703975,5,101
1217.184484,1056.703975,5,101
1217.184484,1056.703975,5,101
1222.620699,1060.024184,5,101
1226.054099,1062.06739,5,101
1226.054099,1062.06739,5,101
1226.054099,1063.599794,5,101
1226.054099,1063.599794,5,101
1230.059731,1068.963209,5,101
1235.495947,1071.261815,5,101
1235.495947,1071.261815,5,101
1242.076629,1073.815822,5,101
1242.076629,1073.815822,5,101
1244.937795,1079.179237,5,101
1244.937795,1079.179237,5,101
1246.368378,1081.222442,5,101
1246.368378,1080.967041,5,101
1246.368378,1080.967041,5,101
1249.229544,1083.265648,5,101
1256.096343,1087.86286,5,101
1256.096343,1087.86286,5,101
1259.243625,1092.970874,5,101
1259.243625,1092.970874,5,101
1258.671392,1099.355892,5,101
1258.671392,1099.355892,5,101
1259.243625,1100.632895,5,101
1259.529742,1101.143697,5,101
1259.529742,1101.143697,5,101
1259.815859,1108.039515,5,101
1258.671392,1118.766345,5,101
1258.671392,1118.766345,5,101
1258.671392,1122.597355,5,101
1258.671392,1122.597355,5,101
1260.674209,1125.662163,5,101
1260.674209,1125.662163,5,101
1259.529742,1127.96077,5,101
1254.951876,1140.986205,5,101
1254.951876,1140.986205,5,101
1248.943428,1146.34962,5,101
1241.504396,1147.115822,5,101
1241.504396,1147.115822,5,101
1231.204198,1150.946833,5,101
1231.204198,1150.946833,5,101
1226.912448,1150.18063,5,101
1224.337399,1151.713035,5,101
1224.337399,1151.713035,5,101
1218.32895,1157.33185,5,101
1218.32895,1157.33185,5,101
1218.042834,1156.565648,5,101
1215.753901,1158.864254,5,101
1215.753901,1158.864254,5,101
1211.176035,1159.375056,5,101
1211.176035,1159.375056,5,101
1210.603802,1161.929063,5,101
1215.753901,1165.504672,5,101
1215.753901,1165.504672,5,101
1214.609434,1168.569481,5,101
1214.609434,1168.569481,5,101
1213.178851,1167.292477,5,101
1220.617883,1168.569481,5,101
1220.617883,1168.31408,5,101
1222.620699,1169.591083,5,101
1222.620699,1169.335683,5,101
1226.912448,1170.612686,5,101
1230.918081,1173.677495,5,101
1230.918081,1173.677495,5,101
1233.493131,1172.400491,5,101
1233.493131,1172.400491,5,101
1236.92653,1173.166693,5,101
1247.512844,1164.993871,5,101
1247.512844,1164.73847,5,101
1256.954693,1165.760073,5,101
1256.954693,1165.760073,5,101
1261.246442,1167.803279,5,101
1261.532558,1168.058679,5,101
1261.532558,1168.058679,5,101
1266.110424,1162.439864,5,101
1266.110424,1162.439864,5,101
1270.68829,1159.375056,5,101
1270.68829,1159.375056,5,101
1270.68829,1159.375056,5,101
1276.410622,1159.375056,5,101
1276.410622,1159.375056,5,101
1278.985672,1151.202233,5,101
1280.702371,1147.882024,5,101
1280.702371,1147.882024,5,101
1281.846838,1146.34962,5,101
1281.846838,1146.34962,5,101
1283.849654,1138.687599,5,101
1282.991304,1132.047181,5,101
1282.991304,1132.047181,5,101
1284.421887,1125.151362,5,101
1284.421887,1125.151362,5,101
1284.421887,1120.55415,5,101
1284.421887,1109.82732,5,101
1284.421887,1109.82732,5,101
1282.419071,1108.805717,5,101
1282.705188,1108.805717,5,101
1278.413438,1099.100491,5,101
1274.980039,1096.035683,5,101
1274.980039,1096.035683,5,101
1270.974407,1093.226275,5,101
1270.974407,1093.226275,5,101
1262.677025,1089.139864,5,101
1257.526926,1087.096658,5,101
1257.526926,1087.096658,5,101
1255.237993,1086.330456,5,101
1255.237993,1086.330456,5,101
1253.235177,1084.798052,5,101
1245.796145,1086.585857,5,101
1245.796145,1086.585857,5,101
1244.079445,1084.542651,5,101
1244.079445,1084.542651,5,101
1244.079445,1084.542651,5,101
1243.221095,1080.200839,5,101
1242.362745,1081.988644,5,101
1240.646046,1078.413034,5,101
1240.646046,1078.157634,5,101
1236.06818,1079.690038,5,101
1221.762349,1083.521048,5,101
1221.762349,1083.521048,5,101
1219.1873,1085.308853,5,101
1219.1873,1085.308853,5,101
1214.895551,1086.585857,5,101
1214.895551,1086.585857,5,101
1213.178851,1089.906066,5,101
1208.887102,1090.927669,5,101
1208.887102,1090.927669,5,101
1204.595353,1091.693871,5,101
1204.595353,1091.693871,5,101
1204.595353,1091.693871,5,101
1201.734187,1089.906066,5,101
1201.734187,1089.906066,5,101
1195.153505,1078.923836,5,101
1190.861756,1074.071223,5,101
1190.861756,1074.071223,5,101
1192.578455,1067.430804,5,101
1192.578455,1067.430804,5,101
1196.011855,1061.045787,5,101
1196.870204,1057.214777,5,101
1196.870204,1057.470177,5,101
1196.011855,1057.470177,5,101
1196.011855,1057.470177,5,101
1194.867388,1053.383766,5,101
1192.578455,1055.171571,5,101
1192.578455,1055.171571,5,101
1190.861756,1053.894567,5,101
1190.861756,1053.894567,5,101
1192.578455,1053.894567,5,101
1192.578455,1053.894567,5,101
1190.861756,1054.149968,5,101
1184.281073,1056.448574,5,101
1184.281073,1056.193174,5,101
1182.85049,1060.024184,5,101
1178.844858,1062.06739,5,101
1178.844858,1062.06739,5,101
1176.269808,1066.153801,5,101
1176.269808,1066.153801,5,101
1175.697575,1067.430804,5,101
1175.697575,1067.430804,5,101
1173.408642,1068.963209,5,101
1175.983692,1067.686205,5,101
1176.269808,1067.686205,5,101
1176.269808,1067.686205,5,101
1174.553109,1068.707808,5,101
1174.553109,1068.707808,5,101
1177.128158,1063.088993,5,101
1177.128158,1063.088993,5,101
1175.125342,1060.534986,5,101
1175.125342,1060.534986,5,101
1175.125342,1060.534986,5,101
1177.986508,1058.49178,5,101
1177.986508,1058.49178,5,101
1177.986508,1058.49178,5,101
1200.303604,1026.311292,5,101
1200.303604,1026.311292,5,101
1176.02736,913.038115,5,101
1176.02736,913.038115,5,101
1136.35317,843.248537,5,101
1103.146052,786.947031,5,101
1103.146052,786.947031,5,101
1114.006242,773.151298,5,101
1114.006242,773.151298,5,101
1117.765538,779.30345,5,101
1121.315985,785.828458,5,101
1121.315985,785.828458,5,101
1119.645186,790.30275,5,101
1119.645186,789.743464,5,101
1119.227487,788.065604,5,101
1119.227487,788.065604,5,101
1119.227487,788.065604,5,101
1120.898285,790.30275,5,101
1120.898285,790.30275,5,101
1123.195633,790.862037,5,101
1122.986783,792.167039,5,101
1122.986783,792.167039,5,101
1123.822182,795.895615,5,101
1123.822182,795.895615,5,101
1125.701831,799.997049,5,101
1129.252277,803.166339,5,101
1129.252277,803.166339,5,101
1133.220423,805.589914,5,101
1133.220423,805.589914,5,101
1135.726621,812.114923,5,101
1135.726621,812.114923,5,101
1137.397419,812.860638,5,101
1138.859368,817.707788,5,101
1138.859368,817.707788,5,101
1141.365565,827.402087,5,101
1143.245213,840.265676,5,101
1143.245213,840.265676,5,101
1141.992115,851.451405,5,101
1141.992115,852.010692,5,101
1147.00451,853.688551,5,101
1145.751411,858.349272,5,101
1145.751411,858.349272,5,101
1142.618664,863.569279,5,101
1142.409814,863.569279,5,101
1139.903617,865.806425,5,101
1125.492981,878.483585,5,101
1125.492981,878.483585,5,101
1112.753143,885.195023,5,101
1112.753143,885.195023,5,101
1106.487649,890.228601,5,101
1105.65225,890.601459,5,101
1105.65225,890.601459,5,101
1100.013306,889.110028,5,101
1100.013306,889.110028,5,101
1093.121262,885.56788,5,101
1074.74248,881.652875,5,101
1074.74248,881.652875,5,101
1070.356634,885.56788,5,101
1070.356634,885.56788,5,101
1064.71769,879.415729,5,101
1060.331844,869.348572,5,101
1060.331844,869.348572,5,101
1054.6929,866.924998,5,101
1055.110599,866.365711,5,101
1044.876959,851.451405,5,101
1823.211661,1105.481424,6,101
1820.606925,1108.097169,6,101
1820.606925,1108.097169,6,101
1817.676596,1108.387807,6,101
1817.676596,1108.387807,6,101
1816.699819,1111.875467,6,101
1816.374227,1122.338446,6,101
1816.374227,1122.338446,6,101
1813.76949,1126.988659,6,101
1813.76949,1127.279298,6,101
1814.746267,1130.766958,6,101
1815.723043,1139.195469,6,101
1815.723043,1139.195469,6,101
1806.932056,1141.520576,6,101
1806.932056,1141.520576,6,101
1805.95528,1144.13632,6,101
1804.619547,1147.706831,6,101
1804.619547,1147.706831,6,101
1807.426962,1149.735519,6,101
1807.426962,1149.735519,6,101
1808.63014,1151.286869,6,101
1813.710225,1158.566279,6,101
1813.843912,1158.208276,6,101
1811.062069,1162.613402,6,101
1811.062069,1162.613402,6,101
1814.326274,1167.116514,6,101
1821.744922,1174.798292,6,101
1821.448176,1174.533403,6,101
1820.854685,1173.738736,6,101
1820.854685,1173.738736,6,101
1838.65944,1180.625848,6,101
1841.923645,1179.566292,6,101
1841.923645,1179.566292,6,101
1839.549678,1185.128959,6,101
1839.549678,1185.128959,6,101
1841.330153,1194.66496,6,101
1839.549678,1196.784071,6,101
1839.549678,1196.784071,6,101
1838.362694,1202.611627,6,101
1838.362694,1202.611627,6,101
1840.439915,1203.141405,6,101
1835.098489,1206.320072,6,101
1835.098489,1206.320072,6,101
1835.691981,1205.790294,6,101
1835.691981,1205.790294,6,101
1833.021267,1207.909405,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1832.699138,1207.513913,6,101
1830.747459,1207.513913,6,101
1830.747459,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1207.513913,6,101
1831.528131,1206.468619,6,101
1832.14,1206.12,6,101
1831.39,1205.8,6,101
1831.46,1205.05,6,101
1832.72,1204.19,6,101
1831.86,1206.51,6,101
1831.53,1207.79,6,101
1830.56,1208.4,6,101
1830.33,1208.55,6,101
1844.409211,1204.726461,6,101
1844.05,1204.72,6,101
1852.215927,1206.468619,6,101
1857.680627,1198.106264,6,101
1857.680627,1198.106264,6,101
1861.974321,1193.925086,6,101
1861.974321,1193.925086,6,101
1860.022642,1196.364106,6,101
1870.952044,1193.925086,6,101
1870.952044,1193.228223,6,101
1874.465066,1196.015675,6,101
1874.465066,1196.015675,6,101
1883.442789,1206.468619,6,101
2051.287172,1274.761186,6,101
2051.677508,1275.109617,6,101
2183.611,1411.346319,6,101
2183.611,1411.694751,6,101
2227.849018,1500.49018,6,101
2240.830877,1549.257179,6,101
2240.830877,1549.257179,6,101
2248.944539,1560.845377,6,101
2248.944539,1560.845377,6,101
2247.321807,1556.016961,6,101
2248.403628,1551.671387,6,101
2248.403628,1551.671387,6,101
2248.403628,1558.91401,6,101
2248.403628,1558.91401,6,101
2248.944539,1560.362535,6,101
2248.944539,1560.362535,6,101
2250.026361,1557.948327,6,101
2250.567272,1560.362535,6,101
2250.567272,1560.362535,6,101
2250.567272,1560.362535,6,101
2250.567272,1560.362535,6,101
2250.567272,1560.362535,6,101
2248.944539,1560.362535,6,101
2248.86,1560,6,101
2248.8,1560.12,6,101
2248.85,1559.9,6,101
2248.85,1559.9,6,101
2248.99,1559.95,6,101
2248.99,1559.95,6,101
2249.01,1559.92,6,101
2248.98,1559.95,6,101
2248.98,1559.95,6,101
2249.01,1559.9,6,101
2249.01,1559.9,6,101
2248.97,1559.9,6,101
2248.9,1559.89,6,101
2248.9,1559.89,6,101
2248.8,1559.96,6,101
2248.8,1559.96,6,101
2248.92,1559.79,6,101
2248.95,1559.97,6,101
2248.95,1559.97,6,101
2248.88,1559.97,6,101
2248.88,1559.97,6,101
2248.87,1559.98,6,101
2249.01,1559.82,6,101
2249.01,1559.82,6,101
2248.76,1559.94,6,101
2248.76,1559.94,6,101
2248.93,1559.92,6,101
2249,1559.85,6,101
2249,1559.85,6,101
2249.09,1560.04,6,101
2249.09,1560.04,6,101
2248.83,1559.97,6,101
2249.24,1560.02,6,101
2249.92,1559.99,6,101
2249.41,1559.97,6,101
2249.15,1560.04,6,101
2249.08,1559.95,6,101
2249.1,1559.93,6,101
2249.1,1559.93,6,101
2249.06,1559.91,6,101
2249.06,1559.91,6,101
2249.06,1559.91,6,101
2248.96,1559.93,6,101
2248.96,1559.93,6,101
2249.06,1559.96,6,101
2249.06,1559.96,6,101
2249.02,1559.98,6,101
2249.05,1559.92,6,101
2249.05,1559.92,6,101
2248.97,1559.94,6,101
2248.97,1559.94,6,101
2248.85,1559.88,6,101
2248.74,1559.83,6,101
2248.74,1559.83,6,101
2248.65,1559.61,6,101
2248.6,1558.88,6,101
2246.14,1557.87,6,101
2244.32,1557.75,6,101
2244.2,1557.91,6,101
2240.62,1556.76,6,101
2240.15,1556.34,6,101
2234.339948,1560.845377,6,101
2222.980821,1563.259584,6,101
2222.980821,1563.259584,6,101
2218.112624,1561.81106,6,101
2218.112624,1561.81106,6,101
2214.326248,1573.399257,6,101
2214.326248,1573.399257,6,101
2214.326248,1573.399257,6,101
2215.948981,1576.779148,6,101
2215.948981,1576.779148,6,101
2214.867159,1579.193356,6,101
2209.998962,1583.53893,6,101
2209.998962,1583.53893,6,101
2209.998962,1584.021772,6,101
2209.998962,1584.021772,6,101
2209.458051,1581.124723,6,101
2205.130765,1587.884505,6,101
2205.130765,1587.884505,6,101
2198.098925,1582.090406,6,101
2198.098925,1582.090406,6,101
2190.526174,1582.573247,6,101
2187.280709,1574.847782,6,101
2187.280709,1574.847782,6,101
2185.117066,1566.156634,6,101
2185.117066,1566.156634,6,101
2188.36253,1562.293901,6,101
2188.36253,1566.156634,6,101
2187.280709,1565.190951,6,101
2181.871601,1554.568436,6,101
2181.871601,1554.568436,6,101
2180.789779,1548.774337,6,101
2180.789779,1548.774337,6,101
2180.789779,1548.774337,6,101
2172.676117,1547.325813,6,101
2172.676117,1547.325813,6,101
2159.694258,1542.980238,6,101
2159.694258,1542.980238,6,101
2159.694258,1542.980238,6,101
2156.448794,1535.737615,6,101
2156.448794,1535.737615,6,101
2148.335132,1539.117506,6,101
2140.22147,1546.360129,6,101
2140.22147,1546.360129,6,101
2134.812362,1550.222862,6,101
2134.812362,1550.222862,6,101
2128.862343,1554.568436,6,101
2138.598737,1568.088,6,101
2138.598737,1568.088,6,101
2146.171489,1573.399257,6,101
2146.171489,1573.399257,6,101
2145.089667,1573.399257,6,101
2145.089667,1573.399257,6,101
2145.089667,1573.399257,6,101
2145.089667,1573.399257,6,101
2145.089667,1573.399257,6,101
2140.22147,1577.744832,6,101
2141.844202,1582.090406,6,101
2141.844202,1582.573247,6,101
2141.844202,1582.573247,6,101
2138.598737,1582.573247,6,101
2134.812362,1579.676198,6,101
2134.812362,1579.676198,6,101
2134.812362,1579.676198,6,101
2128.321432,1574.847782,6,101
2128.321432,1574.847782,6,101
2133.18963,1576.296307,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2120.20777,1572.433574,6,101
2118.585038,1563.259584,6,101
2118.585038,1563.259584,6,101
2118.585038,1563.259584,6,101
2118.585038,1563.259584,6,101
2117.503217,1564.708109,6,101
2117.503217,1565.190951,6,101
2059.625762,1656.448008,6,101
2059.625762,1656.448008,6,101
2007.577241,1766.89166,6,101
2007.577241,1766.89166,6,101
2017.040316,1838.937618,6,101
2015.142963,1824.541483,6,101
2015.142963,1824.541483,6,101
2007.553554,1818.613663,6,101
2007.553554,1818.613663,6,101
2005.181864,1817.766832,6,101
1996.643779,1812.685843,6,101
1996.643779,1812.685843,6,101
1986.208341,1809.721933,6,101
1986.682679,1809.721933,6,101
1976.247241,1810.99218,6,101
1972.926875,1811.415596,6,101
1972.926875,1811.415596,6,101
1969.606508,1810.99218,6,101
1969.606508,1810.99218,6,101
1962.491437,1813.532674,6,101
1953.953352,1814.802921,6,101
1954.42769,1816.496584,6,101
1948.261295,1821.154157,6,101
1949.209971,1821.577573,6,101
1942.0949,1825.81173,6,101
1934.979829,1827.505393,6,101
1934.979829,1827.505393,6,101
1932.608139,1832.586382,6,101
1932.608139,1833.009798,6,101
1930.236448,1836.397124,6,101
1929.76211,1834.280045,6,101
1929.76211,1834.280045,6,101
1924.544391,1837.243955,6,101
1924.544391,1837.243955,6,101
1921.224025,1841.901528,6,101
1921.224025,1841.901528,6,101
1921.224025,1841.901528,6,101
1921.698363,1844.865439,6,101
1921.698363,1844.865439,6,101
1921.698363,1844.865439,6,101
1923.595715,1841.901528,6,101
1923.595715,1841.478113,6,101
1920.275349,1838.514203,6,101
1920.275349,1838.514203,6,101
1920.749687,1838.937618,6,101
1920.749687,1838.937618,6,101
1921.224025,1840.631281,6,101
1922.172701,1838.514203,6,101
1922.172701,1838.514203,6,101
1917.42932,1840.631281,6,101
1866.200808,1803.370697,6,101
1866.200808,1803.370697,6,101
1886.982634,1791.042201,6,101
1886.982634,1791.042201,6,101
1879.875588,1791.438705,6,101
1886.538444,1798.575787,6,101
1886.538444,1798.575787,6,101
1889.647777,1795.800255,6,101
1889.647777,1795.800255,6,101
1887.871015,1794.610742,6,101
1888.315205,1794.610742,6,101
1888.315205,1794.610742,6,101
1884.317492,1785.491137,6,101
1880.319778,1785.094633,6,101
1872.324351,1780.336578,6,101
1865.217305,1775.578524,6,101
1865.217305,1775.578524,6,101
1854.556736,1773.199497,6,101
1854.556736,1773.199497,6,101
1851.891594,1771.216974,6,101
1843.451976,1768.837947,6,101
1843.451976,1768.837947,6,101
1831.014646,1765.269406,6,101
1831.014646,1765.269406,6,101
1824.35179,1764.872901,6,101
1815.912172,1761.700865,6,101
1815.912172,1761.700865,6,101
1812.80284,1757.73582,6,101
1812.80284,1757.73582,6,101
1810.137697,1756.546306,6,101
1801.69808,1758.925333,6,101
1801.69808,1758.925333,6,101
1799.032938,1757.73582,6,101
1799.032938,1757.73582,6,101
1793.258463,1763.683388,6,101
1787.928178,1764.872901,6,101
1787.928178,1764.872901,6,101
1787.039797,1766.062415,6,101
1787.039797,1766.062415,6,101
1787.039797,1771.216974,6,101
1785.707226,1769.630956,6,101
1785.707226,1769.630956,6,101
1783.930465,1769.630956,6,101
1783.930465,1769.630956,6,101
1778.60018,1774.785515,6,101
1777.811512,1781.733114,6,101
1777.811512,1781.733114,6,101
1777.187573,1786.745714,6,101
1777.187573,1786.745714,6,101
1773.443944,1786.188759,6,101
1776.563635,1787.581148,6,101
1776.563635,1787.581148,6,101
1776.563635,1790.087448,6,101
1776.563635,1790.087448,6,101
1776.563635,1790.087448,6,101
1775.939697,1788.416581,6,101
1775.939697,1788.416581,6,101
1777.811512,1790.922881,6,101
1777.811512,1790.922881,6,101
1779.059388,1790.087448,6,101
1779.059388,1790.087448,6,101
1779.059388,1790.087448,6,101
1779.371357,1787.581148,6,101
1779.371357,1787.024192,6,101
1779.371357,1786.188759,6,101
1779.371357,1786.188759,6,101
1779.371357,1786.188759,6,101
1763.772902,1785.353325,6,101
1763.772902,1785.910281,6,101
1739.77045,1790.86539,6,101
1679.589371,1794.777068,6,101
1679.589371,1794.777068,6,101
NA,NA,6,101
NA,NA,6,101
NA,NA,6,101
NA,NA,6,101
NA,NA,6,101
NA,NA,6,101
NA,NA,6,101
NA,NA,6,101
